base_polo_id,name,sesai_id,city_name,city_sesai_id,created_at,updated_at
36,"SANTA INES II",48218,"SANTA ISABEL DO RIO NEGRO",130360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
39,"JACARÉ BANQUINHO (MÉDIO UAUPÉS JAPÚ)",48563,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"CURUPIRA-PONTA",50918,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"MARITUBA(CUCUÍ)",51081,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"SÃO PEDRO (PÓLO CUMATÍ)",48700,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"ILHA DO FORNO",51719,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
24,"PIRANHA PONTA",48839,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"ÁGUA PRETA",51554,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"CUCURA SÃO JOÃO",48704,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
23,"UACUACÚ",51089,"SANTA ISABEL DO RIO NEGRO",130360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"SÃO MARCELINO II (P.B. CUMATI)",48180,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"CARARÁ POÇO (CAMARÃO)",50300,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
25,"PORANGA (ESTRADA)",51078,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
41,"NAZARÉ",47266,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"ILHA DE N. SRª APARECIDA",49363,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
44,"SANTA INÊS",48518,"BARCELOS",130040,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"ILHA DE TARACÚA (JURUTI)",50567,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"SÍTIO BOM PASTOR",47443,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
39,"SÍTIO CAMPO ALTO (MEDIO UAUPÉS)",48796,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
24,"ILHA DE TAMANCUARÉ",50610,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"SÍTIO SÃO JOSÉ (PB TAPERERA)",47773,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"SÍTIO SÃO VICENTE DO SABÚ",51685,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"MACEDÔNIA",51773,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"CUMÃ-HUPTA",49193,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"BANANAL",48748,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
41,"CAMPO ALTO (PÓLO SÃO JOAQUIM)",50550,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"SÍTIO LARANJAL",51696,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
39,"AGUA VIVA (MÉDIO UALPÉS JAPÚ)",49285,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"ILHA BURITA",51069,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"ACARÁ-PONTA",48710,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"ANDORINHA",49380,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"PALMIRA",49358,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"TUIUCA PONTA  (P.B. CUMATI)",48697,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"AMANAUÊN",48817,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"PIRAIAWARA (CAMARÃO)",50302,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"SÃO FELIPE",47013,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
39,"VILA NOVA (MÉDIO UAUPÉS JAPÚ)",48560,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"SÍTIO PAQUETÁ",49150,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"PARI-PONTA",48164,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
45,"SÃO FRANCISCO",48527,"BARCELOS",130040,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"NOVA VIDA",47848,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"CABEÇA DA ONÇA",50315,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"JURUTÍ",49357,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
27,"SANTA MARTA",51253,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"ILHA DE BUIAQUARA",49241,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"BOA ESPERANÇA (P.B. CUMATI)",51468,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
34,"SERRINHA",51088,"SANTA ISABEL DO RIO NEGRO",130360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
45,"CANAFÉ",51091,"BARCELOS",130040,"2015-11-06 00:00:00","2015-11-06 00:00:00"
29,"BARREIRA II",50907,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
37,"URUMUTUM-LAGO",50351,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"SÍTIO NOVO ISRAEL",51724,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"MANACATARI",47958,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
35,"BURITÍ-CACHOEIRA- UMARÍ- NORTE",49716,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
21,"WIRAPIQUI",48551,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
23,"PARANÁ",48214,"SANTA ISABEL DO RIO NEGRO",130360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"SÍTIO PORVENIR",50797,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"QUESSÉ  (P.B. CUMATI)",48694,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"SÍTIO ARÚ",48680,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"AÇAÍTUBA(CUCUÍ)",48476,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"ILHA DO JARDIM",49054,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"SÃO JOSÉ II (POLO BASE CUCUÍ)",49648,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
35,"SERRA DO CABARÍ",48840,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
39,"SÃO LUIZ (MÉDIO UAUPÉS JAPÚ)",48790,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
43,"SÍTIO SÃO PEDRO (CAMARÃO)",51432,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"SÍTIO PONTA DO CASTANHA",50186,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"ILHA DE INAMBU (JURUTI)",49234,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
23,"MARICOTA",49162,"SANTA ISABEL DO RIO NEGRO",130360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"MARABITANA(CUCUÍ)",49649,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"SÍTIO SANTARÉM",51772,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
33,"UMARITUBA (PÓLO CUMATÍ)",47577,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
35,"ACARÁ-POÇO-UMARÍ NORTE",49681,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"JACARÉ (JURUTI)",47940,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"SÍTIO MAKU",48170,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
32,"SÃO MARTINHO",47065,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
25,"SÍTIO MIUÁ (ESTRADA)",48632,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
27,"CASTELO BRANCO",47565,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
23,"PARICATUBA",49752,"SANTA ISABEL DO RIO NEGRO",130360,"2015-11-06 00:00:00","2015-11-06 00:00:00"
44,"VALÉRIO",48519,"BARCELOS",130040,"2015-11-06 00:00:00","2015-11-06 00:00:00"
30,"ABACATE",47566,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
38,"LAGO GRANDE",48529,"BARCELOS",130040,"2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"SÍTIO JANDÚ",48166,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
40,"TURI-PONTA",47518,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
42,"MIRITI (PÓLO CANADÁ)",50763,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
26,"FLORESTA(CUCUÍ)",51080,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
37,"SÍTIO NAZARÉ-TUCUMÃ",50659,"SAO GABRIEL DA CACHOEIRA",130380,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"EXTREMA",50178,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"CASTANHEIRA",51652,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"RIOZINHO",48248,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"SÃO FRANCISCO",47821,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"VERA CRUZ",51404,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"PORTO RICO",49497,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"TOCIMÃO",51440,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"LURDES",51873,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"CAPANA",51872,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA FRONTEIRA",51218,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"BUAÇU",47867,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"SANTA CRUZ",47521,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"TRÊS CACHOEIRA",48375,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVO MARINHO",50260,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"MORADA NOVA",49498,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"BETEL",48372,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"PEDREIRA",51946,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"BOCA DO CANAMARI",50945,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"APUÍ",50259,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"SÃO JOSÉ DO TACAQUIRI",50057,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"SÃO PAULINO",51214,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"CUJUBIM",47947,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"MARIA MONTEZA",47394,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVO LUGAR",51217,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"ANANAIS",50258,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"EXT. RIO CAETÉ",47987,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"SÃO LOURENÇO",50261,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"BARRINHA CENTRAL",47429,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"MONTE SIÃO",47249,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA FAMÍLIA",48182,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"PAXIÚBA",50090,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA LIBERDADE",47247,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"KM 45 / CHAPARRAL",51895,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"SÃO FRANCISCO",48069,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"SANTO ANTONIO",49340,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"SÃO VICENTE",47463,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"MALOCA",47179,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA VIDA",50091,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"GUAJARÁ",50097,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"NOVA ESPERANÇA",50194,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"SENEGAL",51556,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA ALIANÇA",51215,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"PAXIÚBA",47684,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"BOA UNIÃO",52029,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"ALDEIA NOVA",51649,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"PRAINHA",48068,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"VISTA ALEGRE",50088,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"NOVA ESPERANÇA",51651,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"LARANJEIRA",50085,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"MIPIRI",46944,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"LAGO NOVO",47946,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"MONTE II",46903,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"NOVA UNIÃO",47127,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"MARMELINHO",51945,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"6 DE JULHO",48246,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"KASSIRIKI",47169,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"IGARAPÉ PRETO",47430,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"IPIRANGA NOVA",49479,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"SÃO JOSÉ DO CATIPARI",49367,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"BOCA DO MAMOADATE",51084,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"EXTREMA RIO IACO",48317,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVO  REPOUSO",48071,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"GUAJAHÃ",50270,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"CIDADE",48798,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"YOPIÃ",50174,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"CENTRIN",47492,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"SOBRAL",49338,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"MARACAJÚ",48866,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"NOVA FLORESTA",51653,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"CUMARÚ",51245,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"CUMARU",51557,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"BARRINHA",51902,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"CAIAPUCÁ",50012,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVO RECREIO",51219,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"TUCANDEIRA",47180,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"IKIREMA",51874,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"SALÃO",48249,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"IPIRANGA VELHA",49378,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"SANTA JULIA",51993,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"SANTO AMARO",51992,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"KAMARAPÚ",47820,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"SANTO ANTÔNIO",46949,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"RAMAL DO GOIABA",51875,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"KARUÁ",51023,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"DOIS IRMÃOS",51213,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA MOEMA",51220,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"REFÚGIO INDIGENA",48244,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA FORTALEZA",50263,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"KAKORÍ",50175,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"MARIENÊ",51650,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"CAMAPA",51555,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"POVO VENCEDOR",47248,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NAZARÉ",47016,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"JATOBÁ",48306,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"CAROLINA",50089,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA MUDANÇA",48247,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"FLORESTA",51658,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"COLONIA UNIÃO",48341,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"PORTO ALEGRE",50087,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"CACHOEIRA",50274,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"COLÔNIA OLINDA",48340,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
50,"SANTA ROSA - RIO YACO",47868,"ASSIS BRASIL",120005,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA CANAÃ",48070,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"BURITI",52064,"PORTO VELHO",110020,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"ESTIRAO MORADA NOVA",47729,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"NOVA",52063,"RIO BRANCO",120040,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"SETE ESTRELA",47431,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
49,"BELA VISTA",51407,"MANOEL URBANO",120034,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"KACIRIÃ",47020,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"NOVA VISTA",51426,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVA VERA",50086,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"KM 124 / CAMAPÃ",51894,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"CANAMARY",49470,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"KM137/ MANHÊ",51656,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"NOVO GERICÓ",48245,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"BOM JESUS",47819,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"JAGUNÇO II",51654,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
51,"BUENOS AIRES",51216,"SENA MADUREIRA",120050,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"SÃO GERÔNIMO",50058,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"ESTIRÃO II JAMINAWÁ",49657,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"KASSIRI",50519,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
46,"MARONAWA",51405,"SANTA ROSA DO PURUS",120043,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"CAMICUÃ",51657,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"MARIPUÃ",50173,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
47,"NOVA VIDA",49806,"PAUINI",130350,"2015-11-06 00:00:00","2015-11-06 00:00:00"
48,"KATISPERO",49480,"BOCA DO ACRE",130070,"2015-11-06 00:00:00","2015-11-06 00:00:00"
52,"TORRE DA MISSÃO - SPO",48147,"SAO PAULO DE OLIVENCA",130390,"2015-11-06 00:00:00","2015-11-06 00:00:00"
53,"SACAMBÚ 2",48044,"TABATINGA",130406,"2015-11-06 00:00:00","2015-11-06 00:00:00"
54,"PATIÁ",51044,"SANTO ANTONIO DO ICA",130370,"2015-11-06 00:00:00","2015-11-06 00:00:00"
52,"DECUÃPÜ",48131,"SAO PAULO DE OLIVENCA",130390,"2015-11-06 00:00:00","2015-11-06 00:00:00"
55,"SÃO LÁZARO",50046,"TONANTINS",130423,"2015-11-06 00:00:00","2015-11-06 00:00:00"
55,"SANTA FÉ",51050,"TONANTINS",130423,"2015-11-06 00:00:00","2015-11-06 00:00:00"
