"FLORIANÓPOLIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAQUARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SÃO PAULO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PERUÍBE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANGRA DOS REIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PORTO ALEGRE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"UBATUBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BARRA DO RIBEIRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PONTA NATAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MANAQUIRI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MANACAPURU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BOCA DO JAUARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IGAPÓ AÇÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MAKIRA (NOVA JERUSALÉM)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"URUCARÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"LARANJAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOSSA SENHORA DA SAÚDE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MUNICÍPIO DE BERURI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MURUTINGA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"KWATÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RIO PRETO DA EVA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PANTALEÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAREIRO CASTANHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ANAMÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAME","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BARRA DO CORDA","2015-11-06 00:00:00","2015-11-06 00:00:00"
