cod_uf,name_uf,cod_city,city,created_at,updated_at
31,"Minas Gerais",35704,"Jequitibá","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",39706,"Maravilhas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",41108,"Matozinhos","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",46909,"Papagaios","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",47402,"Paraopeba","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",49606,"Pequi","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",53608,"Prudente de Morais","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",58508,"Santana de Pirapama","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",59001,"Santana do Riacho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",67202,"Sete Lagoas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",02407,"Alvorada de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",17504,"Conceição do Mato Dentro","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",18106,"Congonhas do Norte","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",22603,"Dom Joaquim","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",32800,"Itambé do Mato Dentro","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",43708,"Morro do Pilar","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",47501,"Passabém","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",56007,"Rio Vermelho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",60207,"Santo Antônio do Itambé","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",60504,"Santo Antônio do Rio Abaixo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64803,"São Sebastião do Rio Preto","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",66501,"Serra Azul de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",67103,"Serro","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",26000,"Florestal","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",45802,"Onça de Pitangui","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",47105,"Pará de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",51404,"Pitangui","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",63102,"São José da Varginha","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",06200,"Belo Horizonte","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",06705,"Betim","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",09006,"Brumadinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",10004,"Caeté","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",17876,"Confins","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",18601,"Contagem","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",24104,"Esmeraldas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",29806,"Ibirité","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",30101,"Igarapé","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",36652,"Juatuba","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",37601,"Lagoa Santa","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",40159,"Mário Campos","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",40704,"Mateus Leme","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44805,"Nova Lima","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",49309,"Pedro Leopoldo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",53905,"Raposos","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",54606,"Ribeirão das Neves","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",54804,"Rio Acima","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",56700,"Sabará","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62922,"São Joaquim de Bicas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62955,"São José da Lapa","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",65537,"Sarzedo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",71204,"Vespasiano","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",02308,"Alvinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",05400,"Barão de Cocais","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",06002,"Bela Vista de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",07703,"Bom Jesus do Amparo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",15359,"Catas Altas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",21803,"Dionísio","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",25903,"Ferros","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",31703,"Itabira","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",36207,"João Monlevade","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44706,"Nova Era","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",55702,"Rio Piracicaba","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",58003,"Santa Maria de Itabira","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61007,"São Domingos do Prata","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61908,"São Gonçalo do Rio Abaixo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",63409,"São José do Goiabal","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",68309,"Taquaraçu de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",06408,"Belo Vale","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",20607,"Crucilândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",32206,"Itaguara","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",33709,"Itatiaiuçu","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",35407,"Jeceaba","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",42304,"Moeda","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",50406,"Piedade dos Gerais","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",55306,"Rio Manso","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",21704,"Diogo de Vasconcelos","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",31901,"Itabirito","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",40001,"Mariana","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",46107,"Ouro Preto","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",14907,"Casa Grande","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",15409,"Catas Altas da Noruega","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",18007,"Congonhas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",18304,"Conselheiro Lafaiete","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",20409,"Cristiano Otoni","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",21407,"Desterro de Entre Rios","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",23908,"Entre Rios de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",33907,"Itaverava","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",53806,"Queluzito","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",59100,"Santana dos Montes","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",60900,"São Brás do Suaçuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",08800,"Braúnas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",13800,"Carmésia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",16803,"Coluna","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",22207,"Divinolândia de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",23106,"Dores de Guanhães","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",27503,"Gonzaga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",28006,"Guanhães","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",40605,"Materlândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",48400,"Paulistas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",56809,"Sabinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",57500,"Santa Efigênia de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62807,"São João Evangelista","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",65503,"Sardoá","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",66105,"Senhora do Porto","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",71808,"Virginópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",00609,"Água Boa","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",12059,"Cantagalo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",26950,"Frei Lagonegro","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",36553,"José Raydan","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",48608,"Peçanha","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",58201,"Santa Maria do Suaçuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",63508,"São José do Jacuri","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64100,"São Pedro do Suaçuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64506,"São Sebastião do Maranhão","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",01805,"Alpercata","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",10806,"Campanário","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",12653,"Capitão Andrade","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",19203,"Coroaci","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",22108,"Divino das Laranjeiras","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",23700,"Engenheiro Caldas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",25804,"Fernandes Tourinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",26901,"Frei Inocêncio","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",27305,"Galiléia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",27701,"Governador Valadares","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",32701,"Itambacuri","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",33204,"Itanhomi","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",35076,"Jampruca","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",40100,"Marilac","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44201,"Nacip Raydan","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44904,"Nova Módica","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",50000,"Pescador","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61601,"São Geraldo da Piedade","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61650,"São Geraldo do Baixio","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",63003,"São José da Safira","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",67707,"Sobrália","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",69505,"Tumiritinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",71501,"Mathias Lobato","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",71907,"Virgolândia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",15706,"Central de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",31802,"Itabirinha","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",39607,"Mantena","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",41504,"Mendes Pimentel","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44672,"Nova Belém","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61056,"São Félix de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62575,"São João do Manteninha","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",00500,"Açucena","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",03009,"Antônio Dias","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",06309,"Belo Oriente","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",19401,"Coronel Fabriciano","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",31307,"Ipatinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",35001,"Jaguaraçu","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",36108,"Joanésia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",40308,"Marliéria","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",41702,"Mesquita","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44359,"Naque","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",49952,"Periquito","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",58953,"Santana do Paraíso","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",68705,"Timóteo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",07802,"Bom Jesus do Galho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",09253,"Bugre","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",13404,"Caratinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",20003,"Córrego Novo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",22504,"Dom Cavati","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",23858,"Entre Folhas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",29301,"Iapu","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",30556,"Imbé de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",30903,"Inhapim","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",31158,"Ipaba","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",50158,"Piedade de Caratinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",50539,"Pingo-d'Água","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",57252,"Santa Bárbara do Leste","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",59357,"Santa Rita de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",60959,"São Domingos das Dores","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62609,"São João do Oriente","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64472,"São Sebastião do Anta","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",68408,"Tarumirim","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",70057,"Ubaporanga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",70578,"Vargem Alegre","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",01102,"Aimorés","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",02209,"Alvarenga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",17405,"Conceição de Ipanema","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",18403,"Conselheiro Pena","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",20839,"Cuparaque","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",27370,"Goiabeira","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",31208,"Ipanema","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",34103,"Itueta","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44003,"Mutum","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",51909,"Pocrane","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",54309,"Resplendor","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",59506,"Santa Rita do Itueto","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",68051,"Taparuba","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",05103,"Bambuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",19807,"Córrego Danta","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",23403,"Doresópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",30309,"Iguatama","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",41306,"Medeiros","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",51503,"Piumhi","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64308,"São Roque de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",68200,"Tapiraí","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",70602,"Vargem Bonita","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",14204,"Carmo do Cajuru","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",16605,"Cláudio","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",17603,"Conceição do Pará","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",22306,"Divinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",30200,"Igaratinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",33808,"Itaúna","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",45208,"Nova Serrana","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",49705,"Perdigão","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",60405,"Santo Antônio do Monte","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61809,"São Gonçalo do Pará","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64605,"São Sebastião do Oeste","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",04205,"Arcos","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",10400,"Camacho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",19955,"Córrego Fundo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",26109,"Formiga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",33501,"Itapecerica","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",46503,"Pains","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",48905,"Pedra do Indaiá","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",50505,"Pimenta","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",00807,"Aguanil","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",11200,"Campo Belo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",11903,"Cana Verde","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",20201,"Cristais","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",49903,"Perdões","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",58805,"Santana do Jacaré","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",14006,"Carmo da Mata","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",14501,"Carmópolis de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",30002,"Ibituruna","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",45604,"Oliveira","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",47709,"Passa Tempo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",50604,"Piracema","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",59902,"Santo Antônio do Amparo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",61205,"São Francisco de Paula","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",01904,"Alpinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",07604,"Bom Jesus da Penha","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",12406,"Capetinga","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",12802,"Capitólio","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",15102,"Cássia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",16407,"Claraval","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",21209,"Delfinópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",26307,"Fortaleza de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",29707,"Ibiraci","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",33758,"Itaú de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",47907,"Passos","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",52907,"Pratápolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62203,"São João Batista do Glória","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",62948,"São José da Barra","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",04106,"Arceburgo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",09501,"Cabo Verde","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",28303,"Guaranésia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",28709,"Guaxupé","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",32909,"Itamogi","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",34806,"Jacuí","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",36900,"Juruaia","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",43005,"Monte Belo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",43203,"Monte Santo de Minas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",44102,"Muzambinho","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",45109,"Nova Resende","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",63904,"São Pedro da União","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",64704,"São Sebastião do Paraíso","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",65107,"São Tomás de Aquino","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",01607,"Alfenas","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",02001,"Alterosa","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",04304,"Areado","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",14402,"Carmo do Rio Claro","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",14709,"Carvalhópolis","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",17108,"Conceição da Aparecida","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",22405,"Divisa Nova","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",25200,"Fama","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",39003,"Machado","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",47204,"Paraguaçu","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",51701,"Poço Fundo","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",66907,"Serrania","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",07109,"Boa Esperança","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",10905,"Campanha","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",11309,"Campo do Meio","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",11606,"Campos Gerais","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",13909,"Carmo da Cachoeira","2015-11-06 00:00:00","2015-11-06 00:00:00"
31,"Minas Gerais",18700,"Coqueiral","2015-11-06 00:00:00","2015-11-06 00:00:00"
