"ANUM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AOPÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APARECIDA I","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APARECIDA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APEITI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APERTADO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APERUY","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APIAHIK+","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APIWTXA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APRÍGIO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APUCARANINHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APUCARANINHA/BARREIRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APUKARÉ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APUÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"APYTEREWA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AQUIDABAM (ESTRADA)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARACAPÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARACAÇA (MACHADO YANO)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARACIK","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARACÚ-CACHOEIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARACÚ-PORTO (MÉDIO UAUPÉS JAPÚ)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARADYTI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAHANAPITHERI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAHÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAJAÍ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAKUÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAMIRÃ II","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAMU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARANDU MIRIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPACÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPARI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPAÇO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPAÇUZINHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPORÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPUÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAPÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARA CACHOEIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARA DOS FRANCOS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARA DOS MARIANOS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARANDEWA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARAUNA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARI-PIRÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARIBÓIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARARUNA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARATHA-U - AR*","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARATICUM NOVO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARATIKUM PANKARÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARATIKUM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAUACÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAWAKA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAWATÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇA-MIRIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇA-Í","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇATIWA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇÁ DA SERRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAÇÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AREAL (ESTRADA)","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AREAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AREIA BRANCA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AREIA DOS PEDROS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AREIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AREIÃO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARGOLA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARIABU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARICAPÚ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARICÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARIMATÉIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARIRAMBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AROEIRA - SERRADINHO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AROEIRA ONCINHA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AROEIRA SARIZAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AROEIRA-CENTRAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AROEIRA-CURURU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AROEIRA-TAQUARAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARRAIA-PONTA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARROIO CORÁ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARROMBADO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARROZ","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARRUMÃ","2015-11-06 00:00:00","2015-11-06 00:00:00"
